2002;Etant donné;Jean-Luc Marion;Being Given;Anglais;;;
2008;Etant donné;Jean-Luc Marion;Siendo dado;Espagnol;Síntesis;Espagne;Philosophie
1994;A l'heure des Nations;Emmanuel Levinas;In the Time of the Nations;Anglais;Indiana University Press;;
2007;Democracy Past and Future;Pierre Rosanvallon;Democracy Past And Future;Anglais;;;
2000;Etre singulier pluriel;Jean-Luc Nancy;Being Singular Plural;Anglais;;;
1995;Le Serpent d'étoiles;Jean Giono;A Serpente de estrelas;Portugais;Contraponto;Brésil;Littérature
1995;Cavelier de La Salle;Anka Muhlstein;La Salle;Anglais;Arcade Publishing;;
1995;Cavelier de La Salle;Anka Muhlstein;La Salle;Anglais;Arcade Publishing;;
1995;Delphine;;Delphine;Anglais;Northern Illinois University Press;;
1995;Delphine;;Delphine;Anglais;Northern Illinois University Press;;
2007;Selected Poems;Nicolas Boileau;Selected Poems;Anglais;;;
2000;La Bataille;Patrick Rambaud;战役;Chinois;人民文学出版社;;
2008;Mangez-moi;Agnès Desarthe;Chez Moi;Anglais;Penguin Non-Classics;;
2002;Claire d'Albe;Sophie Cottin;Claire d'Albe;Anglais;Modern Language Association;;
2005;Martha F.;Nicolle Rosen;Martha Freud;Portugais;Teorema;Portugal;Roman
2007;La plus Belle Histoire du monde;;La història més bella del món;Catalan;edicions 62;Espagne;Jeunesse
1998;La plus Belle Histoire du monde;;أجمل تاريخ للكون;Arabe;أكاديميا انترناشينول;;
2010;Treason;Hedi Kaddour;Treason;Anglais;;;
2009;Le Dernier frère;;The Last Brother;Anglais;MacLehose;;
2008;Le Dernier frère;;大衛的星星;Chinois;英屬維京群島商高寶國際有限公司台灣分公司;;
1999;Climats;Herménégilde Chiasson;Climates;Anglais;Goose Lane Editions;;
2008;Vendredi ou la vie sauvage;Michel Tournier;Venres ou a vida salvaxe;Galicien;Edicións Xerais de Galicia;Espagne;12 ans et plus
2004;Vendredi ou la vie sauvage;Michel Tournier;جمعة أو حياة الفطرة;Arabe;دار الجنوب للنشر;;
1986;Vendredi ou la vie sauvage;Michel Tournier;星期五或原始生活：鲁滨孙漂流新记;Chinois;;;
2008;La jalousie, Délices et tourments;Marcianne Blévis;Jealousy, Love's Favorite Decoy;Anglais;;;
2005;Le Quadrille des assassins;Hervé Jubert;驅魔偵探1：殺手方舞;Chinois;奇幻基地;;
1997;Entrées clownesques;;Clown Scenes;Anglais;Ivan R. Dee;;
2008;L'oeil du Loup;Daniel Pennac;El ojo del lobo;Espagnol;Luis Vives;Espagne;Jeunesse
2007;L'oeil du Loup;Daniel Pennac;L'ull del llop;Catalan;Tàndem;Espagne;Jeunesse
2004;Ecrits - Sélections;Jacques Lacan;Ecrits - A Selection;Anglais;;;
2002;Ecrits - Sélections;Jacques Lacan;Ecrits - Sélections;Français;;;
1992;La Grande Panne de la technologie américaine;Jean-Claude Derian;America's Struggle for Leadership in Technology;Anglais;MIT Press;;
2000;La Compagnie des spectres;Lydie Salvayre;幽灵陪伴;Chinois;百花文艺出版社;;
2004;Spinoza et le problème de l'expression;Gilles Deleuze;سبينوزا ومشكلة التعبير;Arabe;دار أطلس;;
2000;Mémoire à deux voix;;兩種聲音的回憶;Chinois;麥田出版;;
2008;Christian Lacroix;- Collectif;Christian Lacroix on Fashion;Anglais;Thames and Hudson;;
2004;Exemplaire de démonstration;Philippe Vasset;ScriptGenerator;Anglais;Serpent´s tail;;
2003;Essai sur les Jardins;;Essay on Gardens;Anglais;University of Pensylvania Press;;
2006;L'Acte d'être;Christian Jambet;The Act of Being;Anglais;Zone Books;;
2003;Correspondance, 1932-1960;;Correspondence, 1932-1960;Anglais;University of Nebraska Press;;
2005;La Princesse de Mantoue;Marie Ferranti;曼圖王妃;Chinois;麥田出版;;
2005;La Maladie de l'Islam;Abdelwahab Meddeb;A doença do Islão;Portugais;Relógio d'Água;Portugal;
2012;Les Dernières Nuits de Paris;Philippe Soupault;De laatste nachten van Parijs;Néerlandais;Coppens & Frenks;Pays-Bas;
2008;Petit manuel d'inesthétique;Alain Badiou;Pequeño manual de inestética;Espagnol;Prometeo;Argentine;Arts
2005;Court Serpent;Bernard du Boucheron;Ormen Korte : regény;Hongrois;Aeternitas;;
2005;Court Serpent;Bernard du Boucheron;Serpente curta : viagem ao reino de Tule;Portugais;Teorema;Portugal;
2008;Court Serpent;Bernard du Boucheron;The Voyage of the Short Serpent;Anglais;;;
2009;Le Village de l'Allemand;;An Unfinished Business;Anglais;Bloomsbury;;
2007;Nouvelles en trois lignes;Félix Fénéon;Novels in Three Lines;Anglais;;;
2007;Les Secrets de la Casserole;Hervé This;Kitchen Mysteries;Anglais;;;
1994;Des hommes illustres;Jean Rouaud;Of Illustrious Men;Anglais;Arcade Publishing;;
1994;Des hommes illustres;Jean Rouaud;Of Illustrious Men;Anglais;Arcade Publishing;;
2007;L'Amitié;Maurice Blanchot;La amistad;Espagnol;Trotta;Espagne;Philosophie
2005;Figures IV;Gérard Genette;Essays in Aesthetics;Anglais;Bison Books;;
2001;Dans la foudre et la lumière;Marie-Claire Blais;Thunder and Light;Anglais;House of Anansi;;
1996;La Salle de Bain;Jean-Philippe Toussaint;浴室;Chinois;湖南美术出版社;;
2006;La Salle de Bain;Jean-Philippe Toussaint;浴室;Chinois;寶瓶文化;;
1996;Berlin, la cour et la ville;Jules Laforgue;Berlin;Anglais;Turtle Point Press;;
2005;Alex et le match du siècle;;Alex and the Game of the Century;Anglais;Compass Point Books;;
2008;African Psycho;Alain Mabanckou;African Psycho;Anglais;Serpent´s tail;;
1991;La Belle Image;Marcel Aymé;变貌记;Chinois;漓江出版社;;
2009;Aux Etats Unis d'Afrique;Abdourahman A. Waberi;In the United States of Africa;Anglais;University of Nebraska Press;;
2009;Roland Barthes par Roland Barthes;Roland Barthes;Roland Barthes por Roland Barthes ;Portugais;Edições 70;Portugal;
1991;Simon et le soleil d'été;Gilles Tibo;Simon in Summer;Anglais;Tundra Books;;
2003;Un Captif amoureux;;Prisoner of Love;Anglais;;;
1997;Un Captif amoureux;;أسير عاشق;Arabe;دار شرقيات;;
1997;Le Monolinguisme de l'autre;Jacques Derrida;El monolingüismo del otro;Espagnol;Manantial;;
2007;Témoignage;Nicolas Sarkozy;شهادة;Arabe;دار النهار;;
;Témoignage;Nicolas Sarkozy;见证－萨科奇自述;Chinois;上海辞书出版社;;
2007;Histoire de la femme cannibale;Maryse Condé;The Story of the Cannibal Woman;Anglais;Atria Books;;
1990;Divers;Philippe-Joseph Aubert de Gaspé;Yellow Wolf & Other Tales of the Saint Lawrence;Anglais;Véhicule Press;;
2007;Demain, la Terre...;Yannick Monget;The World Tomorrow;Anglais;Harry N. Abrams, Inc.;;
1992;Etienne-Jules Marey;François Dagognet;Etienne-Jules Marey;Anglais;Zone Books;;
2007;L'Age du monde;Pascal Richet;A Natural History of Time;Anglais;University of Chicago Press;;
2005;America Magica;;America Magica;Anglais;Anthem Press;;
2005;Les Parleuses;;Las conversadoras;Espagnol;Literales;;
2008;L'Acquittement;Gaétan Soucy;La absolución;Espagnol;Akal;Espagne;Fiction
2008;Journal 1887-1910;;The Journals of Jules Renard;Anglais;Tin House Books;;
2003;Eugène Atget;;Eugene Atget;Anglais;The New Press;;
2003;Eugène Atget;;Eugene Atget;Anglais;The New Press;;
2004;Le Savon;Francis Ponge;A szappan;Hongrois;Orpheusz;;
2007;La mémoire amputée;Werewere Liking;The Amputated Memory;Anglais;The Feminist Press;;
2005;De l'hospitalité;;India Song;Espagnol;Cuenco de Plata;;
2000;De l'hospitalité;;Of Hospitality;Anglais;;;
2000;De l'hospitalité;;Of Hospitality;Anglais;;;
;De l'hospitalité;;论好客;Chinois;广西师范大学出版社;;
2000;Confession d'un porte-drapeau déchu;Andrei Makine;Confessions of a Fallen Standard-Bearer;Anglais;Arcade Publishing;;
2007;Ecrire à l'épreuve du Politique;;El arte de escribir y lo político;Espagnol;Herder;Espagne;Philosophie
2000;Ecrire à l'épreuve du Politique;;Writing;Anglais;Duke University Press;;
2000;Ecrire à l'épreuve du Politique;;Writing;Anglais;Duke University Press;;
2000;Desirada;Maryse Condé;Desirada;Anglais;Soho Press;;
2001;Desirada;Maryse Condé;Desirada;Anglais;Soho Press;;
2007;La Petite Fille et la Cigarette;Benoit Duteurtre;The Little Girl and the Cigarette;Anglais;;;
2005;Complete Poetry and Prose;;Complete Poetry and Prose;Anglais;University of Chicago Press;;
2005;Complete Poetry and Prose;;Complete Poetry and Prose;Anglais;University of Chicago Press;;
2008;L'Abolition;;Abolition;Anglais;Northeastern;;
2003;L'Abolition;;الإلغاء;Arabe;مركز الإنماء الحضري;;
2000;Des nouvelles d'Edouard;Michel Tremblay;News from Edouard;Anglais;Talonbooks;;
1999;Yann Andréa Steiner;Marguerite Duras;我的情人杜拉斯 (含:杜拉斯的情人);Chinois;深圳海天出版社;;
;Yann Andréa Steiner;Marguerite Duras;扬·安德烈亚·斯泰奈;Chinois;上海译文出版社;;
1999;L'Equipée malaise;Jean Echenoz;出征马来西亚;Chinois;;;
2004;Ecrire sur Tamara;Marcel Bénabou;To Write on Tamara?;Anglais;Bison Books;;
1997;Des mondes peu habités;Pierre Nepveu;Still Lives;Anglais;Signature Editions;;
2008;Left in Dark Times;;Left in Dark Times;Anglais;Random House USA;;
2007;Délie, objet de plus haulte vertu;;Emblems of Desire;Anglais;Archipelago Books;;
2001;Considérations sur l'assassinat de Gérard Lebovici;;Considerations on the Assassination of Gérard Lebovici;Anglais;Tam Tam Books;;
1998;De Dieu qui vient à l'idée;Emmanuel Levinas;Of God Who Comes to Mind;Anglais;;;
1998;De Dieu qui vient à l'idée;Emmanuel Levinas;Of God Who Comes to Mind;Anglais;;;
2002;Délie, objet de plus haulte vertu - Sélections;;Délie, objet de plus haulte vertu - Sélections;Français;University of Pensylvania Press;;
2011;Quand j'étais soldate;Valérie Zenatti;Soldaat;Néerlandais;Callenbach;;
2007;Les Citoyens arabes d'Israël;Laurence Louer;To Be An Arab In Israel;Anglais;;;
2006;Enchantements de Paris;Jacques Yonnet;Paris Noir;Anglais;;;
2008;Paris Noir;- Collectif;Paris Noir;Anglais;Akashic Books;;
2001;Mon grand Appartement;Christian Oster;我的大公寓;Chinois;湖南文艺出版社;;
1999;Antan d'Enfance;Patrick Chamoiseau;Childhood;Anglais;University of Nebraska Press;;
1999;Antan d'Enfance;Patrick Chamoiseau;Childhood;Anglais;Bison Books;;
2005;14.99 euros;Frédéric Beigbeder;19,99 元——顶尖高手自曝行业内幕;Chinois;二十一世纪出版社;;
2003;14.99 euros;Frédéric Beigbeder;NT$280;Chinois;皇冠文化出版有限公司;;
2003;14.99 euros;Frédéric Beigbeder;Was 9.99, now 6.99;Anglais;;;
2003;An Introduction to the Philosophy of Gilles Deleuze;Jean Khalfa;An Introduction to the Philosophy of Gilles Deleuze;Anglais;;;
1995;Cris;Joyce Mansour;Screams;Anglais;Post Apollo Press;;
2008;French Tales;- Collectif;French Tales;Anglais;Oxford University Press UK;;
2007;Debout les morts;Fred Vargas;Que se levanten los muertos;Espagnol;Siruela;Espagne;Fiction
;Le Neutre - Cours au Collège de France (1977-78);;中性;Chinois;中国人民大学出版社;;
2006;Temps de chien;;Dog Days;Anglais;University of Virginia Press;;
2004;De Surcroît;Jean-Luc Marion;In Excess;Anglais;Fordham University Press;;
2000;15 secondes;François Archambault;15 Seconds;Anglais;Talonbooks;;
2007;La Messe;Charles (Cardinal) Journet;La Misa;Espagnol;San Pablo;Espagne;Religion
2005;L'Egypte au Temps des Pyramides;Guillemette Andreu;A Vida Quotidiana no Egipto no Tempo das Pirâmides ;Portugais;Edições 70;Portugal;
2006;Critique de la vie quotidienne, tome 3;Henri Lefebvre;Critique of Everyday Life, vol. III;Anglais;;;
2002;Contes, légendes et chansons de l'île-du-Prince-Edouard;Georges Arsenault;Acadian Legends, Folktales, and Songs from Prince Edward Island;Anglais;Acorn Press;;
2011;La Nouvelle Histoire de Mouchette;Georges Bernanos;Nova História de Mouchette ;Portugais;É Realizações;Brésil;Littérature
2008;Sobibor;Jean Molla;Sobibor : az elhallgatott múlt;Hongrois;Ciceró;;
2006;Art et archéologie islamiques en Palestine;Myriam Rosen-Ayalon;Islamic Art and Archaeology in Palestine;Anglais;;;
1995;Déjà l'agonie;Marco Micone;Beyond the Ruins;Anglais;Guernica Editions;;
2008;Gargantua;;Gargantúa;Espagnol;Alianza Editorial;Espagne;Fiction
2007;L'Islam mondialisé;Olivier Roy;La mundialització de l'islam;Catalan;;Espagne;
2004;Le Tramway;Claude Simon;有轨电车;Chinois;;;
1991;Les Animaux en hiver;Michel Quintin;Animals in Winter;Anglais;Eds Michel Quintin;;
2008;L'Ombre d'une photographe;François Maspero;Out of the shadows;Anglais;Souvenir Press;;
2009;Mon ami Maigret;Georges Simenon;Maigret és a varázslatos sziget;Hongrois;Park;;
2008;Les Enfants des héros;;Children of Heroes;Anglais;University of Nebraska Press;;
1996;Cool Memories II;Jean Baudrillard;Cool Memories II;Anglais;Duke University Press;;
1996;Cool Memories II;Jean Baudrillard;Cool Memories II;Anglais;Duke University Press;;
1996;Cool Memories II;Jean Baudrillard;Cool Memories II - Crônicas 1987-1990 ;Portugais;Estação Liberdade;Brésil;Essai
2007;Arsène Lupin, gentleman cambrioleur;;Arsene Lupin, Gentleman-Thief;Anglais;;;
1991;Histoire du Québec contemporain, tome 2;;Quebec since 1930;Anglais;James Lorimer;;
2010;Aurorama;Jean-Christophe Valtat;Aurorama;Anglais;;;
2004;De quoi demain...;;For What Tomorrow...;Anglais;;;
2003;Bouddhismes, philosophies et religions;Bernard Faure;Double Exposure;Anglais;;;
1992;Déplacements, dégagements;;Spaced, Displaced;Anglais;Bloodaxe Books;;
2003;Collected Later Novels;Anne Hébert;Collected Later Novels;Anglais;House of Anansi;;
2007;Le Juste;Paul Ricoeur;Reflections on the Just;Anglais;University of Chicago Press;;
2005;Antechrista;Amélie Nothomb;Antichrista;Anglais;Faber and Faber;;
2006;Sade et l'Ecriture de l'Orgie;Lucienne Frappier-Mazur;Sade y la escritura de la orgía. Poder y parodia en Historia de Juliette;Espagnol;Artes del Sur;;
2007;Marge Brute;Laurent Quintreau;극대이윤;Coréen;Yolimwon 열림원;Corée du sud;Roman
2005;Au fond des Images;Jean-Luc Nancy;The Ground of the Image;Anglais;Fordham University Press;;
2005;Les Temps hypermodernes;;超级现代时间;Chinois;中国人民大学出版社—朗朗书房;;
2012;The Columbia World Dictionary of Islamism;;The Columbia World Dictionary of Islamism;Anglais;;;
1998;Descartes;Geneviève Rodis-Lewis;Descartes;Anglais;Cornell University Press;;
1999;Descartes;Geneviève Rodis-Lewis;Descartes;Anglais;Cornell University Press;;
2007;Cahier de roses et de civilisation;Nicole Brossard;Notebook of Roses and Civilization;Anglais;Coach House Books;;
1994;A toi pour toujours, ta Marie-Lou;Michel Tremblay;Forever Yours, Marie-Lou;Anglais;Talonbooks;;
2007;Une Fantaisie du docteur Ox;;Una fantasía del doctor Ox;Espagnol;Duen de Bux;Espagne;Fiction
1956;Une Fantaisie du docteur Ox;;牛博士;Chinois;;;
2008;Histoire des jardins de Versailles;;A History of the Gardens of Versailles;Anglais;University of Pensylvania Press;;
2007;L'Attentat;Michel Auger;El atentado;Espagnol;Alianza Editorial;Espagne;Fiction
2007;L'Attentat;Michel Auger;El atentado;Espagnol;Alianza Editorial;Espagne;Fiction
2006;L'Attentat;Michel Auger;O Atentado ;Portugais;Sá Editora ;Brésil;Littérature
1985;Un Sac de Billes;Joseph Joffo;弹子袋;Chinois;;;
1987;Un Sac de Billes;Joseph Joffo;生死逃难记;Chinois;;;
1986;Un Sac de Billes;Joseph Joffo;虎口余生;Chinois;上海译文出版社;;
1991;Amante marine de Friedrich Nietzsche;Luce Irigaray;Marine Lover of Friedrich Nietzsche;Anglais;;;
2007;Aby Warburg et l'image en mouvement;;Aby Warburg and the Image in Motion;Anglais;Zone Books;;
2002;Du droit à la philosophie;Jacques Derrida;Who's Afraid of Philosophy?;Anglais;;;
2002;Du droit à la philosophie;Jacques Derrida;Who's Afraid of Philosophy?;Anglais;;;
2002;Coke en stock (Les Aventures de Tintin);Hergé;The Red Sea Sharks (The Adventures of Tintin);Anglais;Egmont Books;;
2003;Coke en stock (Les Aventures de Tintin);Hergé;The Red Sea Sharks (The Adventures of Tintin);Anglais;Mammoth;;
2009;35 kilos d'espoir;Anna Gavalda;35 kiló remény;Hongrois;Magvető;;
2007;35 kilos d'espoir;Anna Gavalda;35 kilos de esperanza;Espagnol;Alfaguara;Espagne;Jeunesse
2003;35 kilos d'espoir;Anna Gavalda;95 Pounds of Hope;Anglais;;;
2002;Au Nom d'Oussama Ben Laden;Roland Jacquard;In the Name of Osama Bin Laden;Anglais;Duke University Press;;
2007;Aux Fruits de la passion;Daniel Pennac;Los frutos de la pasión;Espagnol;Debolsillo;Espagne;Fiction
2001;Aux Fruits de la passion;Daniel Pennac;Passion Fruit;Anglais;;;
2005;Comment j'ai écrit certains de mes livres;;How I Wrote Certain of My Books;Anglais;Exact Change;;
2000;Contre Venise;Régis Debray;Against Venice;Anglais;North Atlantic Books;;
2011;Le Robert des Noms Propres;Amélie Nothomb;로베르 인명사전;Coréen;;Corée du sud;Roman
2006;Cette Aveuglante Absence de lumière;Tahar Ben Jelloun;This Blinding Absence of Light;Anglais;Penguin Non-Classics;;
2005;Cette Aveuglante Absence de lumière;Tahar Ben Jelloun;This Blinding Absence of Light;Anglais;;;
2002;Cette Aveuglante Absence de lumière;Tahar Ben Jelloun;This Blinding Absence of Light;Anglais;The New Press;;
2002;Cette Aveuglante Absence de lumière;Tahar Ben Jelloun;تلك العتمة الباهرة;Arabe;دار الساقي;;
2006;Cette Aveuglante Absence de lumière;Tahar Ben Jelloun;暗夜無盡;Chinois;皇冠文化出版有限公司;;
1997;Fables de La Fontaine;Jean de La Fontaine;Fables of La Fontaine;Anglais;The New Press;;
1999;Ballets sans musique, sans personne, sans rien;;Ballets without Music, without Dancers, without Anything;Anglais;Green Integer;;
1994;Etrangers à nous-mêmes;Julia Kristeva;Strangers to Ourselves;Anglais;;;
2008;La Fille du Gobernator;Paule Constant;典狱长官的女儿;Chinois;营盘兄弟文化出版公司;;
2009;Jour de souffrance;;Catherine M. szexuális élete 2 : a féltékenység;Hongrois;Ulpius-ház;;
2009;Jour de souffrance;;Jealousy, The Other Life of Catherine M.;Anglais;Serpent´s tail;;
2010;Un Juif pour l'exemple;Jacques Chessex;A Jew must die;Anglais;;;
1994;A Flea in her Rear (Or Ants in her Pants) and Other Vintage French Farces;- Collectif;A Flea in her Rear (Or Ants in her Pants) and Other Vintage French Farces;Anglais;Applause Books;;
2008;Les Musiciens de jazz et leur trois voeux;;Three Wishes: An Intimate Look at Jazz Greats;Anglais;Abrams;;
2007;Correspondance avec Elisabeth;;The Correspondence Between Princess Elisabeth of Bohemia and René Descartes;Anglais;University of Chicago Press;;
2007;Correspondance avec Elisabeth;;The Correspondence Between Princess Elisabeth of Bohemia and René Descartes;Anglais;University of Chicago Press;;
2004;Le Concile de Pierre;Jean-Christophe Grangé;돌의 집회;Coréen;Munhak dongne 문학동네;Corée du sud;Roman
2005;Le Concile de Pierre;Jean-Christophe Grangé;祕石議會;Chinois;皇冠文化出版有限公司;;
2007;Le Soleil des Scorta;Laurent Gaudé;El sol dels Scorta;Catalan;La Campana;Espagne;Fiction
2004;Le Soleil des Scorta;Laurent Gaudé;شمس آل سكورتا;Arabe;دار الاداب;;
2010;La violence et la dérision;Albert Cossery;The Jokers;Anglais;;;
2007;Ta'ayush;David Shulman;Dark Hope;Anglais;University of Chicago Press;;
